info,model,exec,algo,split,seed,n,mean_bps,sr,t_nw,hit,long_frac,psr0
causal,10,next,grpo,1,13,602,-2.0828792056158965,-0.036848556336489306,-0.934613674449219,0.4485049833887043,0.9966777408637874,0.1842888821735829
causal,10,bracket,grpo,1,13,602,-3.4357555472598995,-0.08165950388933374,-1.94807208183836,0.3687707641196013,0.9966777408637874,0.02702423317149511
causal,11,engine,grpo,1,29,665,0.10590430623377045,0.002750444134552389,0.06626211790753456,0.43759398496240604,0.9849624060150376,0.5282752216394536
causal,11,next,grpo,1,29,665,-4.160054101622857,-0.07492028647208787,-1.8705756379443361,0.43609022556390975,0.9849624060150376,0.02840013074930259
causal,11,bracket,grpo,1,29,665,-4.703612535233613,-0.11147273304882917,-2.686862732932127,0.3593984962406015,0.9849624060150376,0.00328553443263752
causal,12,engine,ppo,2,7,646,4.021550531284931,0.1022223349161823,2.666245674383456,0.47832817337461303,0.6811145510835913,0.9961231503417136
causal,12,next,ppo,2,7,646,1.3786032520527467,0.023981428614579647,0.5998579954244597,0.47523219814241485,0.6811145510835913,0.7294495627902119
causal,12,bracket,ppo,2,7,646,-0.6669583983784212,-0.015226861864972607,-0.37199122610386026,0.4071207430340557,0.6811145510835913,0.3499889601088267
causal,13,engine,ppo,2,13,628,3.0275868571558133,0.0771051081419696,1.9360834775325082,0.4538216560509554,0.5828025477707006,0.9755441593284534
causal,13,next,ppo,2,13,628,0.2061310607944685,0.0037181746146470076,0.09272556268173558,0.4554140127388535,0.5828025477707006,0.537113131691121
causal,13,bracket,ppo,2,13,628,-2.1303516454101845,-0.049108369577808016,-1.3019315721289886,0.38057324840764334,0.5828025477707006,0.11465948546067195
causal,14,engine,ppo,2,29,378,0.4347436325777286,0.011324954650861342,0.20909489453377006,0.455026455026455,0.4708994708994709,0.5872660550357098
causal,14,next,ppo,2,29,378,-3.921896169059022,-0.06820796355067475,-1.3141731034392856,0.4470899470899471,0.4708994708994709,0.09529558459514587
causal,14,bracket,ppo,2,29,378,-4.523593367863524,-0.11010655025089458,-2.1863781446995336,0.37566137566137564,0.4708994708994709,0.020072702084846412
causal,15,engine,grpo,2,7,662,2.008196023563756,0.05159863977804607,1.3392336555372737,0.4516616314199396,0.947129909365559,0.9107727124882246
causal,15,next,grpo,2,7,662,-1.780851596973693,-0.03195101211383247,-0.8314343633824565,0.4471299093655589,0.947129909365559,0.20714539596255666
causal,15,bracket,grpo,2,7,662,-3.627197546053718,-0.0855749279674035,-2.271776358536712,0.3640483383685801,0.947129909365559,0.017298473455263336
causal,16,engine,grpo,2,13,84,9.016953247396852,0.234090000542573,2.3300092957611005,0.5238095238095238,0.023809523809523808,0.9872071210087869
causal,16,next,grpo,2,13,84,7.114929718471599,0.12333606118080037,1.2317946394740014,0.5,0.023809523809523808,0.8744132200240544
causal,16,bracket,grpo,2,13,84,4.272068157765524,0.08967322009068071,0.872455521383485,0.42857142857142855,0.023809523809523808,0.8058125076131751
causal,17,engine,grpo,2,29,647,1.691691895138211,0.04342401045311353,1.0948572480523595,0.4528593508500773,0.9953632148377125,0.868099818420905
causal,17,next,grpo,2,29,647,-1.8349144587003348,-0.03266196782332987,-0.8407895950361648,0.4482225656877898,0.9953632148377125,0.20464653815459144
causal,17,bracket,grpo,2,29,647,-2.6411661937892483,-0.061687422872373436,-1.4883202272311087,0.3786707882534776,0.9953632148377125,0.0636663561615605
causal,18,engine,ppo,3,7,658,2.4436614573064177,0.06408073258567418,1.7426850377048833,0.45896656534954405,0.3541033434650456,0.952100811724654
causal,18,next,ppo,3,7,658,-0.5985011030487861,-0.010522465183881429,-0.2870022750366379,0.46656534954407297,0.3541033434650456,0.3938508826837223
causal,18,bracket,ppo,3,7,658,-1.5623186874451407,-0.03595133276987268,-0.9837483907024662,0.39209726443769,0.3541033434650456,0.18081818783625098
causal,19,engine,ppo,3,13,190,-2.750489895294958,-0.06822883282506018,-1.0101148056314888,0.4,0.7736842105263158,0.18083766740957918
causal,19,next,ppo,3,13,190,-9.916458550329471,-0.17726249952808046,-2.442831270931707,0.4052631578947368,0.7736842105263158,0.010208443019254493
causal,19,bracket,ppo,3,13,190,-10.160056987452357,-0.2433251529170831,-3.3149990211792892,0.3105263157894737,0.7736842105263158,0.0017127675485439846
causal,20,engine,ppo,3,29,653,-0.16306402148213386,-0.004305412745212138,-0.10653927612004827,0.445635528330781,0.6125574272588055,0.456286756336772
causal,20,next,ppo,3,29,653,-4.673242100522479,-0.0838965139831283,-2.137216412923773,0.44104134762633995,0.6125574272588055,0.017644369040123856
causal,20,bracket,ppo,3,29,653,-4.948696462952004,-0.11779736923983115,-2.7745495858087743,0.35222052067381315,0.6125574272588055,0.0024528647059189022
causal,21,engine,grpo,3,7,631,1.4066778189584885,0.03645949730278053,0.8916071788298073,0.4421553090332805,0.9445324881141046,0.8225768596137071
causal,21,next,grpo,3,7,631,-2.901024692349162,-0.05144654501870514,-1.3219182738079547,0.43898573692551507,0.9445324881141046,0.10009477033025305
causal,21,bracket,grpo,3,7,631,-3.7056444705220284,-0.08781902490935076,-2.1664236361993843,0.3676703645007924,0.9445324881141046,0.017415789681740335
causal,22,engine,grpo,3,13,115,5.240528336801256,0.13034489860040505,1.6005578186078218,0.48695652173913045,0.0782608695652174,0.9240737663479109
causal,22,next,grpo,3,13,115,4.312794828804511,0.07210373673158624,0.881232416982475,0.4782608695652174,0.0782608695652174,0.7817457672977792
causal,22,bracket,grpo,3,13,115,0.237088774890265,0.0046648039275526505,0.05506487184822027,0.41739130434782606,0.0782608695652174,0.5198786504247633
causal,23,engine,grpo,3,29,159,3.8275818399564954,0.08942621766504329,1.3863235441067858,0.4591194968553459,0.0880503144654088,0.8744122004786974
causal,23,next,grpo,3,29,159,-1.6734808581818557,-0.026296576723393087,-0.3617020516003999,0.4528301886792453,0.0880503144654088,0.37025991759526566
causal,23,bracket,grpo,3,29,159,-1.4396063762683984,-0.03176392317891969,-0.5575873622084402,0.4025157232704403,0.0880503144654088,0.3464534839959069
causal,24,engine,ppo,4,7,138,0.8425999908003755,0.021955910703015783,0.25496620986175533,0.39855072463768115,0.6956521739130435,0.6020675323589684
causal,24,next,ppo,4,7,138,-0.6613887720586222,-0.010936898139800809,-0.12958574733617517,0.391304347826087,0.6956521739130435,0.44932098824121
causal,24,bracket,ppo,4,7,138,-5.098927182359846,-0.12321071548862554,-1.2858092570395223,0.34057971014492755,0.6956521739130435,0.08387292933658591
causal,25,engine,ppo,4,13,588,1.0911893565139719,0.02876910231658911,0.6446688607827611,0.445578231292517,0.9047619047619048,0.7588416145388177
causal,25,next,ppo,4,13,588,-2.3740625703443587,-0.042435490161450366,-0.9710432617608472,0.445578231292517,0.9047619047619048,0.15424669473206737
causal,25,bracket,ppo,4,13,588,-4.700342464147664,-0.11406197463096074,-2.7760213515233834,0.35714285714285715,0.9047619047619048,0.004516886315957241
causal,26,engine,ppo,4,29,612,0.6736756813477203,0.017516040236044025,0.4228619382540463,0.45588235294117646,0.6715686274509803,0.6682517526717643
causal,26,next,ppo,4,29,612,-3.7881586221223094,-0.06683356430725533,-1.6217634225034274,0.4526143790849673,0.6715686274509803,0.05184266176619211
causal,26,bracket,ppo,4,29,612,-4.6988499849363,-0.11129230868402885,-2.6953850578527017,0.380718954248366,0.6715686274509803,0.003990412462851388
causal,27,engine,grpo,4,7,98,-8.008989635691632,-0.20565020702315837,-2.004285022315526,0.35714285714285715,0.9081632653061225,0.03388633757890345
causal,27,next,grpo,4,7,98,-14.043051210845794,-0.24396349243156482,-2.6176368072388456,0.3979591836734694,0.9081632653061225,0.009634574814670714
causal,27,bracket,grpo,4,7,98,-10.172562476203543,-0.24451204893905812,-2.133444071014703,0.336734693877551,0.9081632653061225,0.017088084473177622
causal,28,engine,grpo,4,13,656,1.46416125712994,0.037596645150217364,0.9217364133105124,0.4527439024390244,0.9847560975609756,0.8346082248453204
causal,28,next,grpo,4,13,656,-2.1930248189745645,-0.0391441708510069,-1.0161790511893949,0.4481707317073171,0.9847560975609756,0.15982947369879236
causal,28,bracket,grpo,4,13,656,-2.9341511106161944,-0.06890693463023155,-1.6983373059825322,0.37652439024390244,0.9847560975609756,0.04378272480456989
causal,29,engine,grpo,4,29,651,4.370742826057751,0.110110524085143,2.7219049106167748,0.4807987711213518,0.869431643625192,0.9979728954366226
causal,29,next,grpo,4,29,651,1.2589223218587153,0.022103926618274938,0.559873387972088,0.4715821812596006,0.869431643625192,0.7142114645370924
causal,29,bracket,grpo,4,29,651,-1.1112697178876672,-0.02612916797965224,-0.7013383401150809,0.39631336405529954,0.869431643625192,0.2546391743246572
causal,30,engine,ppo,5,7,604,3.41775720961285,0.08731135384643235,1.9755657854400253,0.46357615894039733,0.5993377483443708,0.9860193838817722
causal,30,next,ppo,5,7,604,-0.5853270777379825,-0.01032545107658277,-0.2548047044508996,0.45364238410596025,0.5993377483443708,0.40009615138183613
causal,30,bracket,ppo,5,7,604,-0.2369883822140872,-0.005324576800061112,-0.11756046315067643,0.39072847682119205,0.5993377483443708,0.4481221191750248
causal,31,engine,ppo,5,13,215,1.0236250185859077,0.02531881234403982,0.41509467981659387,0.4604651162790698,0.16279069767441862,0.6454478122819122
causal,31,next,ppo,5,13,215,-2.133703163093443,-0.038316132357388406,-0.6309314907291425,0.4604651162790698,0.16279069767441862,0.28980054507606245
causal,31,bracket,ppo,5,13,215,-1.4114167441450154,-0.03234538806439836,-0.5597688751295341,0.4232558139534884,0.16279069767441862,0.3199174325889948
causal,32,engine,ppo,5,29,496,1.0051465115570153,0.027629460479108907,0.5703779424687246,0.4536290322580645,0.9475806451612904,0.7321393930836175
causal,32,next,ppo,5,29,496,-2.105541353640297,-0.03830234288671689,-0.7992125292725742,0.45161290322580644,0.9475806451612904,0.19902376858544418
causal,32,bracket,ppo,5,29,496,-5.168805413865648,-0.12825620313109792,-2.7201979376775682,0.3588709677419355,0.9475806451612904,0.003706033246111976
causal,33,engine,grpo,5,7,184,0.9748704790999886,0.024446374452536713,0.33380214329947977,0.42934782608695654,0.33152173913043476,0.630453037876052
causal,33,next,grpo,5,7,184,-3.6405918686552976,-0.060955007908073226,-0.8551936024243354,0.41847826086956524,0.33152173913043476,0.2074360702632087
causal,33,bracket,grpo,5,7,184,-2.98592040737981,-0.06815465137317708,-0.9308124837615264,0.3804347826086957,0.33152173913043476,0.18480347855101514
causal,34,engine,grpo,5,13,643,1.4548635990732328,0.037956435983172394,0.9291568398588194,0.45412130637636083,0.9813374805598756,0.8346608260321258
causal,34,next,grpo,5,13,643,-2.4435409805550563,-0.043960117084555675,-1.1142341953876975,0.4432348367029549,0.9813374805598756,0.13451567759635752
causal,34,bracket,grpo,5,13,643,-3.919383636502675,-0.09299060805836858,-2.1799685058265292,0.36858475894245724,0.9813374805598756,0.012184324958270465
causal,35,engine,grpo,5,29,547,3.091480621739361,0.07784332822855286,1.7320486846204035,0.4606946983546618,0.6946983546617916,0.968417285372528
causal,35,next,grpo,5,29,547,-0.7241079325826765,-0.01251814198205979,-0.2835191249031886,0.4625228519195612,0.6946983546617916,0.38503251678231504
causal,35,bracket,grpo,5,29,547,-0.8375486315414329,-0.01915493575903274,-0.4333375985853177,0.3930530164533821,0.6946983546617916,0.32858523501845116
causal,36,engine,ppo,6,7,307,2.247535587772361,0.05788672059321674,1.1222648243298956,0.46579804560260585,0.14006514657980457,0.8473739849206879
causal,36,next,ppo,6,7,307,-1.5636826424725376,-0.028414472906790434,-0.5362280281208188,0.4755700325732899,0.14006514657980457,0.3097081874978247
causal,36,bracket,ppo,6,7,307,-1.040025224768758,-0.024618623454121445,-0.43903516261751774,0.40390879478827363,0.14006514657980457,0.33458043761455136
causal,37,engine,ppo,6,13,650,1.7816726577788589,0.046050370614217226,1.1871719765524569,0.45692307692307693,0.8553846153846154,0.8823141488534105
causal,37,next,ppo,6,13,650,-1.4647021082083211,-0.026133220239230457,-0.6812646972123826,0.4492307692307692,0.8553846153846154,0.2538574930293046
causal,37,bracket,ppo,6,13,650,-2.899675488363099,-0.0665027989634945,-1.703407357825519,0.3723076923076923,0.8553846153846154,0.05075278339370268
causal,38,engine,ppo,6,29,377,2.584971607765318,0.06423884882953901,1.3863001070632424,0.46153846153846156,0.830238726790451,0.8971517248623768
causal,38,next,ppo,6,29,377,-1.8061349586100515,-0.02952023829190693,-0.6315802064242922,0.4588859416445623,0.830238726790451,0.2839278100202427
causal,38,bracket,ppo,6,29,377,-0.7650335983531718,-0.017395103259695958,-0.37531519897691795,0.4005305039787798,0.830238726790451,0.36865575825010877
causal,39,engine,grpo,6,7,654,2.2980317608435454,0.06130436167557547,1.6078005558770825,0.4724770642201835,0.12232415902140673,0.9439493983434369
causal,39,next,grpo,6,7,654,-2.6979877593459767,-0.04876065970804366,-1.2056488655571478,0.4785932721712538,0.12232415902140673,0.10698028528103515
causal,39,bracket,grpo,6,7,654,-1.029519136854251,-0.024150293179584736,-0.6137325369843403,0.39602446483180426,0.12232415902140673,0.2706284572313341
causal,40,engine,grpo,6,13,658,1.7330465075608332,0.04464977592177957,1.1254700207592319,0.44832826747720367,0.993920972644377,0.8768514900200404
causal,40,next,grpo,6,13,658,-2.358403068118511,-0.042025187437059824,-1.0812212909939873,0.44376899696048633,0.993920972644377,0.14231921740871056
causal,40,bracket,grpo,6,13,658,-3.6395395927169956,-0.08559333293318411,-2.062492798253183,0.3662613981762918,0.993920972644377,0.01757051778031783
causal,41,engine,grpo,6,29,183,2.960487292429968,0.0709758625079632,0.9670172927333793,0.453551912568306,0.11475409836065574,0.8355709087581553
causal,41,next,grpo,6,29,183,-1.717195710929911,-0.028899026811742716,-0.41961785318106565,0.453551912568306,0.11475409836065574,0.3484618598605405
causal,41,bracket,grpo,6,29,183,-1.5880367135804294,-0.034804375118420244,-0.498338013259675,0.4098360655737705,0.11475409836065574,0.32143351309544393
causal,42,engine,ppo,7,7,600,2.508998859179468,0.06498948577368208,1.609569852932497,0.45666666666666667,0.5916666666666667,0.9472099957429991
causal,42,next,ppo,7,7,600,-1.0333922570873373,-0.018036977945800423,-0.48031351633058567,0.45,0.5916666666666667,0.32991869133824225
causal,42,bracket,ppo,7,7,600,-0.8096152992985715,-0.018969852608067276,-0.44437853798821186,0.3933333333333333,0.5916666666666667,0.3223671649143818
causal,43,engine,ppo,7,13,649,4.270405724291533,0.11184274585634567,2.8885114447577593,0.4869029275808937,0.14791987673343607,0.9982227828117634
causal,43,next,ppo,7,13,648,-0.7198437182723277,-0.0128054687793361,-0.3179998693013596,0.4876543209876543,0.14791987673343607,0.37232492063602196
causal,43,bracket,ppo,7,13,649,0.7878965917758954,0.01807859119816898,0.45588995690366524,0.41602465331278893,0.14791987673343607,0.6779049484162742
causal,44,engine,ppo,7,29,633,0.6582132592127831,0.017159690492570934,0.4620513296051474,0.4470774091627172,0.8341232227488151,0.6676888046260421
causal,44,next,ppo,7,29,632,-4.259436040792422,-0.07842387847245193,-2.0899511214076667,0.4462025316455696,0.8341232227488151,0.02523995163793211
causal,44,bracket,ppo,7,29,633,-4.228695668055994,-0.0997017257999956,-2.604700299194763,0.36334913112164297,0.8341232227488151,0.008395883744668247
causal,45,engine,grpo,7,7,451,-1.0676236641072894,-0.0282563445643878,-0.6129251070030313,0.4190687361419069,0.656319290465632,0.2762397296295428
causal,45,next,grpo,7,7,450,-6.60817896881292,-0.11704721873500758,-2.5891107120355126,0.41333333333333333,0.656319290465632,0.00780004262090113
causal,45,bracket,grpo,7,7,451,-6.5966472930073525,-0.1612144481524335,-3.5013366536991346,0.3392461197339246,0.656319290465632,0.0007092565943583641
causal,46,engine,grpo,7,13,658,2.520875678944112,0.06527981163035426,1.8269172210360256,0.47720364741641336,0.6306990881458967,0.9556431894691451
causal,46,next,grpo,7,13,658,-2.4494778331091345,-0.04382218918590247,-1.20622411797005,0.46808510638297873,0.6306990881458967,0.13177068224123656
causal,46,bracket,grpo,7,13,658,-3.2773320908597765,-0.07723544614841382,-2.0572194453354613,0.378419452887538,0.6306990881458967,0.02833232872857187
causal,47,engine,grpo,7,29,571,0.23311655612892446,0.006132328596648296,0.13848937834640004,0.4553415061295972,0.9719789842381786,0.5582975403279641
causal,47,next,grpo,7,29,571,-3.933051021132826,-0.07002260754281076,-1.6360288256990976,0.45709281961471104,0.9719789842381786,0.04892077505674607
causal,47,bracket,grpo,7,29,571,-4.606770036272315,-0.11272726177104886,-2.446866289676418,0.38003502626970226,0.9719789842381786,0.005002806643599927
causal,48,engine,ppo,8,7,574,3.7206489834530894,0.09837931658935152,2.54461253845392,0.4808362369337979,0.16202090592334495,0.9921187130129774
causal,48,next,ppo,8,7,574,0.2192627922610829,0.003927536534424353,0.09611396642677357,0.47909407665505227,0.16202090592334495,0.5374658380907509
causal,48,bracket,ppo,8,7,574,-0.9031513913715143,-0.021614651360146404,-0.47767183783958544,0.40069686411149824,0.16202090592334495,0.3039447716704448
causal,49,engine,ppo,8,13,637,2.8881338842918964,0.07449360246122724,1.8130023820867107,0.46938775510204084,0.5447409733124019,0.9719882748670939
causal,49,next,ppo,8,13,637,-1.4008146974401792,-0.0246531647632878,-0.6183100770794315,0.46467817896389324,0.5447409733124019,0.26758947620195916
causal,49,bracket,ppo,8,13,637,-1.9148888071026355,-0.044275119458348035,-1.0309817682252238,0.38461538461538464,0.5447409733124019,0.1368100451020995
causal,50,engine,ppo,8,29,628,3.9735415065538,0.10122044348901431,2.471301852508848,0.47611464968152867,0.38057324840764334,0.9953213036289298
causal,50,next,ppo,8,29,627,1.1200338222827202,0.019700498480958072,0.48371028449915604,0.46730462519936206,0.38057324840764334,0.6898211065912153
causal,50,bracket,ppo,8,29,628,-1.0640535338277013,-0.024369932325262602,-0.5581263572060341,0.3837579617834395,0.38057324840764334,0.2730850766098646
causal,51,engine,grpo,8,7,609,3.672838780837909,0.09657858165691677,2.377943966838313,0.47619047619047616,0.013136288998357963,0.9925769159721823
causal,51,next,grpo,8,7,609,0.3598544036174863,0.006504028992805155,0.15864630608608996,0.4794745484400657,0.013136288998357963,0.5637605673310525
causal,51,bracket,grpo,8,7,609,0.3354982041704841,0.007880597035064172,0.19791112427578345,0.4072249589490969,0.013136288998357963,0.5772365128050706
causal,52,engine,grpo,8,13,666,4.4417869902882305,0.11623955144009225,3.041944756818104,0.49099099099099097,0.07357357357357357,0.9989573342176026
causal,52,next,grpo,8,13,666,1.5187803823275898,0.027374436750194988,0.6885886462824814,0.487987987987988,0.07357357357357357,0.7605352609980693
causal,52,bracket,grpo,8,13,666,-0.04759717909757983,-0.0010846948016851698,-0.026570296305868654,0.4039039039039039,0.07357357357357357,0.488845144781248
causal,53,engine,grpo,8,29,274,2.6866690974466,0.06617217053895168,1.0707458100495604,0.46715328467153283,0.9890510948905109,0.8676827338165052
causal,53,next,grpo,8,29,274,-1.2182849453867524,-0.021212691092323814,-0.3541975262613205,0.45985401459854014,0.9890510948905109,0.36319919570442616
causal,53,bracket,grpo,8,29,274,-2.2137923321989126,-0.04962869621637312,-0.7696858952030277,0.38686131386861317,0.9890510948905109,0.2118702044918664
causal,54,engine,ppo,9,7,399,2.388251037982798,0.06256819792719655,1.4203631481689816,0.46115288220551376,0.7243107769423559,0.8980506823431189
causal,54,next,ppo,9,7,398,-2.379109576906774,-0.043407155704761155,-0.968762584294254,0.45979899497487436,0.7243107769423559,0.19376346313160103
causal,54,bracket,ppo,9,7,399,-1.590809897091627,-0.03804362865705466,-0.8527667271363186,0.39348370927318294,0.7243107769423559,0.2273720844758022
causal,55,engine,ppo,9,13,536,-0.3819152244921345,-0.009769390621679249,-0.24703288401061613,0.42350746268656714,0.7761194029850746,0.4109212263982437
causal,55,next,ppo,9,13,536,-4.568707185904459,-0.08116565906280762,-2.0499557689401198,0.4197761194029851,0.7761194029850746,0.033000159109448715
causal,55,bracket,ppo,9,13,536,-5.461854156637591,-0.12978290599694708,-3.2351558856407374,0.35074626865671643,0.7761194029850746,0.0023293961021642173
causal,56,engine,ppo,9,29,568,-0.0464030042379431,-0.001191013858012469,-0.03109090133207738,0.43309859154929575,0.6161971830985915,0.48869202469888967
causal,56,next,ppo,9,29,567,-4.558265181148494,-0.08080637883330531,-2.1368721504840615,0.42680776014109345,0.6161971830985915,0.028857468180936346
causal,56,bracket,ppo,9,29,568,-4.069108827642114,-0.09499105157923078,-2.3151647174670775,0.3573943661971831,0.6161971830985915,0.015844110015505793
causal,57,engine,grpo,9,7,402,1.7371022127321705,0.045529848369738224,0.9413190098496194,0.4601990049751244,0.9825870646766169,0.8219390538451319
causal,57,next,grpo,9,7,402,-2.890957377006005,-0.05207394074111182,-1.1104106062099186,0.4552238805970149,0.9825870646766169,0.14997590645376657
causal,57,bracket,grpo,9,7,402,-3.1549693115397224,-0.07787578891690447,-1.498043687254826,0.3855721393034826,0.9825870646766169,0.06520766321380418
causal,58,engine,grpo,9,13,661,5.611815593303472,0.1474675086332899,3.939011193095394,0.5083207261724659,0.037821482602118005,0.9999505819837522
causal,58,next,grpo,9,13,661,2.136606911835789,0.03836791881592027,1.0240692372318778,0.5083207261724659,0.037821482602118005,0.8383881807861304
causal,58,bracket,grpo,9,13,661,1.441869200593521,0.03286218029830265,0.8420421311127904,0.4236006051437216,0.037821482602118005,0.8022961433175027
causal,59,engine,grpo,9,29,295,5.07054757248275,0.1280660196969549,2.26269437520546,0.4847457627118644,0.9084745762711864,0.9883875932281818
causal,59,next,grpo,9,29,295,1.1046771519134955,0.018824943697754004,0.3215416708106126,0.4745762711864407,0.9084745762711864,0.6265118293501806
causal,59,bracket,grpo,9,29,295,-0.40146798367500114,-0.009105710367819195,-0.1556818341500858,0.39322033898305087,0.9084745762711864,0.43825792616560333
causal,60,engine,ppo,10,7,329,0.3059580274318389,0.007824320728422868,0.14633651539638518,0.45592705167173253,0.6838905775075987,0.5564782244628811
causal,60,next,ppo,10,7,329,-3.903635723820378,-0.06634554367123778,-1.217655134917799,0.44376899696048633,0.6838905775075987,0.1175978921169693
